"attended_clean","interview_date_mo","client_name_clean","industry_clean","location_clean","position_to_be_closed_clean","gender_clean","current_location_clean","job_location_clean","interview_venue_clean","marital_clean","interview_type_clean","candidate_native_location_clean","skillset_clean","q_start_time_clean","q_unsch_mtgs_clean","q_call_3hrs_clean","q_alt_number_clean","q_resume_clean","q_venue_clean","q_call_letter_clean","q_total","name","fold","interview_date_mo_te","industry_clean_te","location_clean_te","position_to_be_closed_clean_te","gender_clean_te","current_location_clean_te","job_location_clean_te","interview_venue_clean_te","marital_clean_te","interview_type_clean_te","candidate_native_location_clean_te","skillset_clean_te","q_start_time_clean_te","q_unsch_mtgs_clean_te","q_call_3hrs_clean_te","q_alt_number_clean_te","q_resume_clean_te","q_venue_clean_te","q_call_letter_clean_te","q_total_te"
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 209",1,0.6589342681566874,0.6282594215309206,0.674902332028943,0.6097433296453606,0.6354127627803434,0.674902332028943,0.6797676014900208,0.6825901821351821,0.6334285513580947,0.5536711102619506,0.7065533157757351,0.6589342681566874,0.710754996448004,0.7030114031429133,0.6980289183624487,0.7020797100495197,0.7018111699547511,0.7024125290262527,0.7071522975067923,0.7231209931749223
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 215",2,0.6618686391229498,0.643643247839184,0.7028638043123132,0.6338164642607548,0.6403176561459337,0.7028638043123132,0.6985492685806652,0.7043343925476073,0.6585897116965436,0.5905412890993315,0.7126677258809407,0.7043343925476073,0.7140849594410315,0.6964741305388737,0.684679964901819,0.7005649912172305,0.7003696348383562,0.6974911254394396,0.69816699166655,0.7249916695429125
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 216",1,0.6722604064146678,0.641585559788901,0.6882284702869234,0.623069467903341,0.6487389010383238,0.6882284702869234,0.6930937397480011,0.6959163203931624,0.6467546896160751,0.5669972485199309,0.7198794540337154,0.6722604064146678,0.7240811347059843,0.7163375414008937,0.7113550566204291,0.7154058483075001,0.7151373082127315,0.7157386672842331,0.7204784357647727,0.7364471314329026
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 218",1,0.6614848820368449,0.630810035411078,0.6774529459091004,0.612293943525518,0.6379633766605008,0.6774529459091004,0.6823182153701782,0.6851407960153395,0.6359791652382522,0.556221724142108,0.7091039296558925,0.6614848820368449,0.7133056103281614,0.7055620170230708,0.7005795322426062,0.7046303239296772,0.7043617838349086,0.7049631429064102,0.7097029113869497,0.7256716070550797
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","MARRIED","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 219",0,0.6194922015795836,0.6428285631512394,0.648877291367358,0.6271290969920301,0.6325644575089824,0.648877291367358,0.6423150244024065,0.6552132373006193,0.6132551953425774,0.57414176639864,0.683917091585869,0.6867594688468509,0.7348320312051275,0.7162111913116738,0.7062939060918713,0.717870579957962,0.7171688255719971,0.7149758431158567,0.7271770676537115,0.7544338257813511
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","FEMALE","BANGALORE","BANGALORE","BANGALORE","MARRIED","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 221",2,0.6505131007547248,0.632287709470959,0.6915082659440882,0.6224609258925298,0.6210780277331014,0.6915082659440882,0.6871937302124402,0.6929788541793823,0.5938757151659294,0.5791857507311065,0.7013121875127157,0.6929788541793823,0.7027294210728064,0.6851185921706487,0.673324426533594,0.6892094528490055,0.6890140964701312,0.6861355870712146,0.686811453298325,0.7136361311746875
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 222",1,0.6737010411421458,0.643026194516379,0.6896691050144014,0.624510102630819,0.6501795357658018,0.6896691050144014,0.6945343744754792,0.6973569551206404,0.6481953243435531,0.568437883247409,0.7213200887611935,0.6737010411421458,0.7255217694334624,0.7177781761283717,0.7127956913479071,0.7168464830349781,0.7165779429402095,0.7171793020117111,0.7219190704922507,0.7378877661603807
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","MARRIED","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 223",2,0.6534146381730902,0.6351892468893244,0.6944098033624536,0.6253624633108952,0.6318636551960741,0.6944098033624536,0.6900952676308056,0.6958803915977477,0.5967772525842948,0.5820872881494719,0.7042137249310811,0.6958803915977477,0.7056309584911719,0.6880201295890142,0.6762259639519594,0.6921109902673709,0.6919156338884966,0.68903712448958,0.6897129907166905,0.7165376685930529
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 224",2,0.6500361992235053,0.6318108079397395,0.6910313644128687,0.6219840243613103,0.6284852162464892,0.6910313644128687,0.6867168286812207,0.6925019526481628,0.6467572717970991,0.578708849199887,0.7008352859814962,0.6925019526481628,0.702252519541587,0.6846416906394293,0.6728475250023745,0.688732551317786,0.6885371949389117,0.6856586855399951,0.6863345517671056,0.713159229643468
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 228",1,0.6679436866442362,0.6372688400184694,0.6839117505164918,0.6187527481329094,0.6444221812678922,0.6839117505164918,0.6887770199775696,0.6915996006227308,0.6424379698456435,0.5626805287494994,0.7155627342632839,0.6679436866442362,0.7197644149355528,0.7120208216304621,0.7070383368499975,0.7110891285370685,0.7108205884422999,0.7114219475138015,0.7161617159943411,0.7321304116624711
